text,at,label
Bagus dan mudah dijalankan aplikasinya,2020-11-16 23:12:03,positif
"Buruk sekali dlm layanan .. gue mau masuk ke akun gue malah loe gagal di proses ... gue di tokopedia ada membeli pelatihan prakerja, selesai pada hri kamis sampai sekarang serrificat blum muncul . Mau masuk ke akun loe susah banget tlong di betul kan lagi service layanan nya",2021-09-20 9:01:51,negatif
"Habis komplain tokopedia, kuponnya banyak yg ga cair sekarang malah akun saya dibanned. S&K mana yg dilanggar juga tidak dijelaskan. Tidak memberi solusi tapi main hakim sendiri.",2019-08-01 1:48:21,negatif
"asik banget blanja di tokopedia, gampang dapetin gratis ongkirnya",2021-10-05 2:16:40,positif
"katanya gratis ongkir tp cm potongan, estimasi barang sampai sering molor, jakarta-jogja super cepat sampai 7 hari meskipun gak hari raya, sudah berulang dan gak ada penanganan dari pihak tokped, sistem komplain yang hanya mengulur waktu dan tanpa kejelasan. Lanjutkan👍",2022-05-15 10:42:28,negatif
"Keunggulan Toped 1. Voucher freeong 4x-9x seminggu 2. Punya permainan Panen Telur yang hasil pointnya jika dikumpulkan, seluruhnya bisa digunakan buat belanja 3. Jika Toped mengindikasi adanya pemakaian voucher ganda dari identitas yang sama, maka pesanan dibatalkan oleh Toped (kesel banget sama merchant sebelah yang suka ngeblok) 4. Punya toko bertanda Bebas Ongkir Extra, berapapun ongkirnya, ditanggung penuh Thanks, Toped.. Sukses selalu..",2021-06-08 2:47:33,positif
Pelayan sgt baik cepat dan terpercaya,2020-09-09 1:00:29,positif
"online shop terpercaya, barang sesuai yang ditawarkan.... toped selalu terdepan",2019-05-23 1:24:56,positif
Sangat membantu dan mudah dipahami,2020-09-22 9:13:52,positif
aplikasi yang sangat baik respon cepat rekomend banget tokopedia,2020-09-14 22:09:00,positif
"Darimana saya bisa dapat hadiah seperti itn, sementara saya ignga pernah mengenal toko pedia itu.",2021-03-05 4:59:15,negatif
"Sangat mengecewakan, Sudak check out, dan sudah di bayar. Jauh jauh ke Alfamart ujung ujungnya di cancel Ama system. Kirain bakalan lebih baik dari si Oren eh, ternyata sama aja",2022-03-01 11:42:41,negatif
HUT ke 12 banyak ribetnya. Maap sy Kasi bintang 1 dulu. soalnya TRAKTIRAN 0% ga ada COD. ke-2 katanya TRAKTIRAN 0% gak taunya bayar......😬😬😬. Maap sy terkeco sm iklan yg membodohi. Aplikasi makan kuota. Maap sy hapus...👋👋,2021-08-18 9:17:58,negatif
"Aplikasi terpercaya yang bekerja sama dengan program kartu prakerja, proses top up voucer utk daftar pelatihan aman, cepat dan terpercaya,.mantaap.",2020-09-09 3:45:03,positif
"Cepat ,barang bagus harga terjangkau.dan mudah",2020-03-19 5:28:32,positif
Beli pelatihan di toko pedia cepat n pelayanan selalu memuaskan,2020-09-27 7:36:34,positif
"tolong tanggung jawab nya dari pihak tokopedia,krn sampek skrg pesanan ku tdk nyampek,pdahal aku yg order tgl 31-07-2022...",2022-08-07 14:33:07,negatif
"Sangat membantu sekali, gk perlu kmana2 cukup diem dan buka hp untk blnja😁",2021-01-23 22:30:44,positif
Pelayanannya sangat baik dan mudah di mengerti,2020-09-27 4:25:50,positif
Kenapa setiap saya transaksi tiba. Tiba di batalin udah beberapa kali mana vocher di langsung hangus HBS di batalin ke gitu coba kalau vocher nya masih bisa kembali kan lumayan,2021-07-05 6:24:59,negatif
Sangat membantu dalam pengambilan kelas dan pencairan prakerja dan belanja barang apapun,2020-09-11 17:31:08,positif
pinjaman online..!!!!! cara penagihan tidak ramah sangat amat mengganggu aktifitas bekerja tidak sangat cocok bwt karyawan bagi yg sudah ttap pasti akan di telepon ke kantor alias nagih terus kan tolol telat 1 hari juga engga semalam iya denda tdk wajar...prusak karir bgi karyawan.saya transfer kelebihan pun ga di balikin lagi uang nya parah..giliran nagih aja kayak teror.mana yg katanya mau balikin 1 minggu udah berminggu minggu ga di balikin lagi.apa perlu di share ke medsos bukti2 transpernya,2019-03-16 4:47:43,negatif
sangat mudah dalam berbelanja online di tokopedia,2020-09-21 11:21:48,positif
Tokopedia sangat mambantu dalam pemilihan kelas yang sangat2 mudah materinya dan gak ribet pembelajarannya... Pokoknya rekomended sekaliiiiii,2020-09-16 18:42:40,positif
ini toped kenapa kok koneksi gagal terus min????,2020-03-30 14:45:00,negatif
Diskon nya gak nanggung nanggung best lah pkoknya,2022-08-07 22:43:48,positif
"Tolong pihak tokpedia perbaiki lagi sistemnya . Penjual ngkk boleh pake foto yg persis sama. Harusnya satu toko dan yg lain punya foto yg beda meski barangnya sama . Sy sudah coba pesan barang yg sama dan pakai gambar yg sama harganya juga sama ,Penjualnya beda . barang yg dtg yg satu hancur yg satunya lagi memuaskan .",2021-03-12 16:26:54,negatif
Aplikasi ini eror baru mau buka tapi nggk bisa di buka eror,2020-04-26 12:40:20,negatif
Sangat memuaskan belajar di skil academy,2020-09-14 14:53:57,positif
"Kecewa banget sama pengiriman nya lama , slalu alasan alamat tidak lengkap , dll Khusunya Si Cepat",2019-09-16 1:49:20,negatif
"tokopedia produk ok,pengiriman tidak lama...",2019-03-28 12:42:12,positif
mudah digunakan dan komunikasi langsung ke penjualnya jg bisa,2019-04-23 0:20:11,positif
"Rugi, transaksi di batalkan saldo di kembalikan tp kan biaya admin indomaret tidak di kembalikan, tokopedia memang tidak bisa di percaya",2021-06-19 9:22:48,negatif
Terima kasih tokopedia. Karena dengan adanya aplikasih ini bisa mempermudah saya,2020-09-30 13:05:25,positif
"Jelek banget, baru mau pake promo malah dibatalkan sistem transaksinya padahal baru pertama kali pake",2021-10-09 15:12:07,negatif
saya pengguna tokped udh dri taun 2017 dan skrng promo/chasback/discon jd persis kyak kontol semua krna hrus punya ovo. sma aja gk ada promo klo pembeli tidak memiliki ovo... pliss lah udh bagus promo dulu drpda yg skrng jd mohon maaf klo saya pindah di ollshop lazada yg lbih bagus sistem promonya,2019-04-13 9:19:44,negatif
"Bagus, membantu untuk mencari sesuatu yg kita mau pasti ada di tokped",2019-07-03 10:50:58,positif
"Tokopedia mantap sekali , walaupun agak ribet tapi memuaskan ☺️",2020-07-19 12:38:43,positif
Apk ini sangat bagus sekali saya suka sekali kaliyan wajib download si waooooooooooooooooooooooooooooooooooooooooooooooooogak tau lagi dah abis diskon nya banyak baget dah,2021-10-15 13:48:20,positif
Gimana sih tokopedia ini gangguan terus koneksi timeout katanya tiap hari ngebuka bilang gangguan trus TOLONG DIPERBAIKI!!!!!!!!,2021-09-06 2:32:28,negatif
Aplikasi nya bagus banget pengantaran nya juga gak lama😉☺,2021-01-30 2:54:03,positif
"Terima ksih Tokopedia dan Skill Academy by Ruang Guru atas pelatihannya,sangat bermanfaat dan mudah di pahami,banyak ilmu yg bsa sya kembangkan di sni",2020-09-30 3:58:09,positif
"Apa maksud nya sya sllu dapet hadiah undian teruss tpi, tdi giliran di buka u Di toko pedia hadiah nya gk ada, kacauuu",2021-04-27 13:52:11,negatif
"aplikasi ini sgt membantu saya dlm mcari brg yg d butuhkan, simpel n smuanya terdeteksi smua. smua nya jelas n aman.",2019-05-06 16:23:21,positif
gx masuk akal masak gue tak pernah belanja di sini tiba2 gue dapat iphone itulagi menganggu aktifitas saya.saya gak suka belanja di tkko online,2019-04-03 13:39:25,negatif
"Aplikasinya sngat bermanfaat, tapi pertama buka aplikasi loudingnya lama",2022-04-03 5:32:15,positif
Kenapa sertifikat prakerja saya belom muncul di prakerja sedangkan sy sudah ikut pelatihan dan sudah mendapat sertifikat tp sampai sekarang kenapa blom ada di prakerja sertifikat saya,2020-09-23 5:25:01,positif
"Menurut ku ni aplikasi onlineshope jelek, masak barang udah di bayar, malah di batalin,",2022-07-02 10:01:55,negatif
Sangat membantu saya terutama dlm menemukan barang2 lama yg sdh langkah dipasaran.,2019-09-09 23:07:33,positif
Sory bintang 1 udh 5 tahun langganan tiba2 membership turun jadi silver saya kecewa ada sistem pembelian sampe 15 juta padahal saya kalo bayar2 tagihan ya lewat tokped tapi skrg pindah ke sebelah deh,2022-01-01 21:57:29,negatif
"sangat terbantu sekali mrmakai tokopedia sebagai apk transaksi untuk oembelias kelas pelatihan prakerja . dan banyak pilihan"" kelas yang menarik . terima kasih tokopedia",2020-09-30 7:16:02,positif
Sy mau usul kenapa sih ngeinstal terus lewat play story soalnya gak bisa jadi nya ribet coba lewat sms bisa gak sih kan yang saya dapetin hadiah nya jadi gak jelas mohon di jawab......,2021-04-02 11:35:29,negatif
"Banyak cashback untuk belanja, tolong diperbanyak program gratis ongkirnya",2019-09-03 8:52:12,positif
"Hallo tokopedia sebagai mitra pelatihan yg cukup memuaskan,,,tetapi setelah mengikuti pelatihan distudi ilmu 1 minggu lebih sertifikat blm keluar didasbor..mohon dibantu untuk kerja sama nya terumakasih",2020-09-09 12:29:26,positif
"tokopedia sangat membantu, toko online terpecaya. pelayanan sangat bagus.",2021-03-19 12:12:37,positif
"Cepat, tepat d murah serta mudah",2021-04-17 10:03:37,positif
aplikasi sederhana.. mudah d pahami..menu dan tampilan nya lengkap,2019-06-20 8:32:31,positif
Seneng banget belanja di tokopedia banyak promo dan diskon...tokopedia yg terbaik,2022-06-09 12:15:21,positif
"Saldo Ovo saya Rp.80.000 lebih, tiba2 hilang ditokopedia cuma gara2 ganti nomer hp, karna nomer yg lama sudah gak aktif. Gimana ini ??? Jumlahnya lumayan loh itu. Lagi erorr atau apa ini app nya ?",2020-04-23 13:21:50,negatif
"Terimakasih toko pedia,dengan adanya aplikasi ini kami merasa sangat terbantu",2020-09-17 9:28:04,positif
"ongkir lebih murah, kadang harga barang lebih murah",2022-03-19 9:18:25,positif
"Alhamdulillah webinar saya sudah selesai, materi pembahasan di pelatihan sangat bermanfaat dan mudah dimengerti.. Terimakasih Tokopedia & Skill Academy.. Sukses terus yaa😉",2020-09-29 13:46:15,positif
belanja murah dan cepat,2022-03-12 7:16:12,positif
"Kenapa si nyari toko susah banget, padahal di Ig ada pas di search di app nya gaada",2020-01-17 10:54:53,negatif
aplikasinya bagus dan keren banget... teoat waktu... dan tidak ada penipuan tidak seperti aplikasi lainnya... saya sangat suka aplikasi ini 😁 sukses terus buat tokopedia 🙏,2019-02-27 13:30:19,positif
tetap setia sama tokopedia,2022-08-02 1:45:50,positif
"terlalu sering diupdate...kami pengguna rutin, akhirnya bingung. Sebagai contoh, daftar belanja yg belum kami bayar skrg tidak muncul di aplikasi yg terbaru. Saran untuk admin jgn trll sring d ubah2 tampilanx...asli bingung",2019-04-03 8:11:04,negatif
"Bagus, udah lebih dari 1 tahun pake aplikasi ini, gak pernah bikin kecewa 😊 untuk kedepannya banyakin promos² menarik ya hehe..",2019-12-11 1:14:00,positif
"Semoga bermanfaat dan sertifikat cepat berpindah ke dashboard prakerja saya,,, ini saya sudah ngisi ulasan saya kenapa keteranganya belum mengisi ulasan,,",2020-09-18 13:20:21,positif
"layanan tokped memuaskan, hanya tolong lebih diseleksi penjualnya.....yakinkan barang yg diupload sesuai dengan stok barang yg ada. Sy pernah dapat barang tidak sesuai dg pesanan, akhirnya sy kembalikan. Disini yg dirugikan sy, bolak-balik bayar ongkir tapi barang ternyata tidak ada 😏😏",2020-04-11 15:12:15,negatif
Kenapa setiap mau liat detail barang selalu balik ke halaman awal ?,2021-03-29 2:14:48,negatif
"Penipu tokopedia, gua udah capek bayar ke indomaret eh malah dibatalin udah dana refundnya berkurang 2rb kan gua rugi... Saldo refund saya tolong cepat dikembalikan!!",2021-04-13 3:05:31,negatif
Trimakasih tokopedia. Sangat memudah kan saya untuk ikut pelatihan . berkat tokopedia saya mendapatkan sertifikat . semoga tokopedia semakin sukses selalu.amin,2020-09-15 5:13:56,positif
"parah, penipuan ini mah jatuh nya. dapet hadiah tp cm minta di update doang?! ini penipuan masuk di undang undang ITE. bener"" bikin nama tokopedia jelek. mending belanja di tetangga. 🙁",2019-03-24 15:32:32,negatif
"Mohon di perbaiki,saya tidak bisa mengecek barang yg sudah saya beli, (terjadi kesalahan,mohon ulangi beberapa kali lagi). Padahal sinyal hp saya OK tak bermasalah,tp tetap gak bisa refresh.",2020-03-26 16:03:20,negatif
"Saya bayar tagihan kartu halo dengan menggunakan aplikasi ini dan bayar pakai virtual account BCA, tetapi lebih dari 1x24 jam transaksi belum diselesaikan oleh pihak Tokopedia sehingga kartu saya tidak bisa digunakan untuk intenet,tlpn dan SMS. Sampai saat inipun belum ada pemberitahuan dari pihak Tokopedia kecuali pemberitahuan tentang masalah akan diproses",2019-12-11 5:06:38,negatif
Pelayanan bagus..barang sesuai deskripsi..pengiriman sesuai jadwal..kurir ramah..,2020-03-24 0:26:01,positif
asli gratis buat pengguna baru terima kasih tokopedia semoga makin sukses selalu,2022-04-25 18:34:44,positif
"nyesel gua belanja disini....sekalinya nyoba penjualnya tidak kooperatif,mau komplain sangat sulit,mau melaporkan penjual juga tidak bisa.....pesanan sudah dibayar,hampir 1minggu status pengiriman tidak jelas...",2019-05-27 20:08:54,negatif
"Saya telah mengikuti pelatihan dan medapat sertifikat dari skill akademi, kenapa sampai sekarang email saya belum masuk ke dasbord prakerja.",2020-09-10 5:39:03,negatif
"Aman,cepat, dan mudah belanja di Tokopedia",2022-05-04 7:54:30,positif
lebih bayak diskon klo bisa jgn pake s&k pasti mantul...,2019-08-15 9:01:13,positif
Mudah dab terpercaya dan cepat Toko pedia best Terus maju dan berkembang,2020-09-30 16:46:12,positif
"Kenapa jadi makin parah ya..saya pesan barang dr hari jum,at sampe sekarang ko masih tahap proses aja..ini aplikasinya yg error apa emang barang saya blm di kirim. Sebelum nya kyk gini juga ..",2020-06-13 17:46:24,negatif
Sangat nambah wawasan ketika belanja juga cepat,2020-09-13 10:59:21,positif
"Mau belanja jadi ragu,bnyk kesalahan sistemnya takutnya uang dikirim barang tidak sampai",2021-06-24 12:01:22,negatif
Sangat puas beli kelas di tokopedia. Sangat recomended sekali untuk teman-teman yang mau membeli pelatihan.,2020-09-24 13:03:58,positif
Aplikasi ini sangat membantu dan bagus pelayanannya,2018-11-01 6:41:57,positif
"sering muncul pop up ga jelas ,ga penting juga ,menghalangi orang buka google",2019-01-11 21:52:29,negatif
"Ada tambahan biaya penanganan, free ongkir untuk yg dilayani tokopedia malah cuma dapat potongan 20.000",2022-09-01 17:08:37,negatif
"Sudah selesai pelatihan skill akademy, mau kasih ulasan d tokopedia ribetnya minta ampun. Katanya tdk ada transaksi di tokopedia. Mau mu apa ?",2020-08-31 13:14:05,negatif
sungguh menyenangkan belanja di Tokopedia. Tq,2022-06-17 13:33:07,positif
"Selamat sore admin Tokopedia. Mohon saran dan bantuannya.Sya mengikuti progam kartu prakerja. Dan ketika sya membeli pelatihan untuk kelas skill academy melalui Tokopedia sya belum memberi rating dan ulasan.Ketika sya menyelesaikan progam kelas yg sudah sya beli, sya sempat merasa bingung karna sertifikat tidak kunjung keluar di dashboard prakerja. Ketika sya mencoba kirim email ke skill academy ternyata sya harus mengisi rating dan ulasan untuk tokopedia juga. Adakah email yg bisa dihubungi.?",2020-09-14 10:09:04,negatif
kebanyakan iklan tiap klik,2019-01-24 13:07:07,negatif
Tokopedia mantap....saya beli pelatihan prakerja di Tokopedia dan sudah lulus...tolong sertifikat saya ditampilkan di dasboard prakerja saya....terima kasih,2020-08-30 19:37:20,positif
"Halo saya Liza, saya sangat senang dapat pelatihan kartu prakerja melalui tokepedia, sangat cepat dan mudah",2020-09-16 7:46:28,positif
saya mengikuti prakerja beli kelas lewat tokopedia mudah dan saya sangat terbantu sukses terus tokopedia,2020-09-01 4:49:54,positif
Duit uda masuk. Tapi sampe saat ini setatus masi prosese... Gimana. Ni barang ga yampe2,2019-03-12 10:00:28,negatif
Sangat membantu dlm pembelian kelas prakerja. Teria kasih tokopedia,2020-09-22 9:15:36,positif
"Terima kasih Tokopedia selama saya berbelanja disini Alhamdulillah nya saya tidak mendapat barang yang cacat atau apapun yang tidak saya inginkan, barang pun selalu sesuai gambar .tetap jadi olshop yang terpercaya",2020-09-21 7:32:37,positif
"Saya kira lebih mudah memakai tokopedia. Tapi saya Sangat kecewa dengan tokopedia. Barang brlum nyampek ke alamat saya. Tapi diketerangan sudah ada tulisan diterima. Terus.. saya perlu bagaimana dong.. Sangat mengecewakan. Mungkin untuk teman"" harus hati hati. Melihat ulasan yang lain ternyata banyak yang kecewa juga",2020-11-26 1:53:07,negatif
Sangat membantu dan sangat mudah digunakan,2020-09-30 9:26:06,positif
"Pemberitahuan Update Aplikasi, Tapi di UPDATE tdk bisa. Udh hapus aplikasi & di Download lagi tdk bisa jga. Saya tunggu & saya ulang"" selama sepekan masih tdk bisa. Sangat mengecewakan.",2021-04-28 20:18:23,negatif
Saya membeli pelatihan di tokopedia dengan menggunakan gmail ini. Kemudian saya menyelesaikan pelatihan di skill academi dengan gmail yang lain apakah tidak masalah atau saya hubungi bagian yang mana sebelumnya terimakasih. Sebab settifikat saya masih belum muncul pada dasboard prakerja,2020-09-02 2:04:25,negatif
Sering terjadi terlambat pengiriman pesanan barang khususny bibit tanaman,2021-09-19 11:27:57,negatif
"Komplain barang,,kok bikin repot pembeli. Enak bget jd penjual nya,salah kirim barang,yg repot yg beli. Aplikasi tipu2. Masalah belom selesai,CS dah pamit🤣...kan sempakk.",2021-04-08 10:06:29,negatif
kenapa ni kok aplikasi muncul terus ksh promo potongan harga saat buka google!! SANGAT MENGGANGGU saat mau browsing,2019-06-22 14:54:55,negatif
Bagus dan pengiriman cepat sampai,2019-03-03 14:55:03,positif
terima kasih sudah membantu program pra kerjanya. sangat membantu dan berguna,2020-09-04 11:22:34,positif
"Kok pembatalan otomatis sampai 4 hari,,, ini mau jualan apa main2, sdh 3 hari penjual gk kirim2 masih proses trs, seharusnya pembatalan otomatis 24 jam 😶",2022-09-05 3:00:12,negatif
Sangat menarik belanja di tokopedia.,2020-09-29 0:54:36,positif
Gimana sih mau bukak app ini terus disuruh update udah pencet update lama banget update ya jadi kesel,2020-04-14 5:36:11,negatif
Udah ga kaya dulu. Sekarang parah tokopedia padahal pesanan sudah terkirim tapi di status tracking masih sedang proses. Aplikasi tolol,2020-07-16 9:45:02,negatif
"Kecewa sama kurir si cepat, barang yg saya pesenn di kembalikan trs, pindah ke toko sebelah aja",2020-12-12 1:40:40,negatif
Sangat bermanfaat mudah dipahami dan di aplikasikan,2021-03-13 15:06:14,positif
aplikasi ini amat sangat bagus dan sangat profesional,2020-12-06 2:00:51,positif
belanja mudah .murah dan cepat,2019-02-24 13:22:49,positif
"Parah!! tidak bisa betul-betul melindungi akun, masa saya mengikuti sebuah toko dari link YouTube akun tiba-tiba berubah, padahal saldo ovo dan GO-PAY nya masih ada di dalam akun sebelumnya. Rugi saya, untung tidak ada orderan yg gantung, kalau tidak bisa berlipat-lipat ruginya😔😔, sudah lama pakai Tokopedia tapi harus merasa was-was gara-gara kejadian ini.",2021-12-18 6:43:21,negatif
Kenapa saya ga bisa cekout belanja slalu error mohon di bantu,2020-02-23 7:40:26,negatif
"bagus,, tingkatkan terus layanannya ya",2019-08-14 15:58:42,positif
Sangat bagi saya untuk kedepan didunia kerja berkat adanya program pelatihan prakerja ini,2021-03-30 8:21:46,positif
Nih Tokopedia anj. Gua lagi baca manhwa di Google iklan nya Tokopedia semua gua di suruh download apak nya kan annjing banget. Trus hp gua jadi error' padahal memori gak penuh 🖕🖕🖕👎👎👎,2021-06-22 15:49:50,negatif
"Bnr2 luar biasa dan cepat respon serta pelayanan yang sangat memuaskan, sukses selalu Tokopedia.terima kasih",2021-01-23 23:35:40,positif
Kenapa sekarang setiap transaksi ada biaya aplikasi ya. Jadi berpikir ulang buat transaksi sering2 di tokopedia,2022-08-08 2:40:24,negatif
"belanja nol rupiah tapi masih bayar... top up 12.500 isi saldo nya 10.000, terus ongkirnya mahal.. apaan ga ada gratis ongkir, menang ada BTS doang..😒😒😒 ongkir mana katanya gratis ongkir?? Jungkook!! tolong cepet anterin paket gua 1 Minggu sdh nunggu paket!!! gua bayar ongkirnya gak gratis wey😒😒 mending download shopee aja yok! ada Andin sm Elsa",2021-08-14 17:09:03,negatif
trimakasih tokopedia atas pelatihan kerjanya sangat nyaman mudah dan sangat membantu. sukses terus ya tokopedia :),2020-09-25 0:56:28,positif
Saat itu saya beli tiket kereta di tokopedia saat perjalanan setelah makan malam kami berempat tidur tengah malam kami di bangunkan petugas restorasi di tanyai pak beli tiketnya di tokopedia saya jawab ya boleh pinjam tiketnya pak kemudian tiketnya di foto di nampan makanan selanjutnya petugas tersebut bilang pak ini ada titipan makan malam dari tokopedia saya jawab terimakasih namun sayang kami sudah makan akirnya kami lanjutkan berbagi berkah dari tokopedia kami berikan ke porter di stasiun.,2019-11-20 8:23:42,positif
"Saya tidak bisa belanja di flash sale, cuma bisa kebuka sebatas catalog",2020-09-08 6:06:21,negatif
aku bingung belanja di toko pedia masa alamat ku tidak terlacak di toko pedia padahal ini alamat sdh biasa ku pakai belanja online. semoga ini jadi masukan ya makasi,2020-09-23 12:56:01,negatif
"Saya dapat undian hp samsung 10 tadi,tapi kok pas udah download tokopedia malah ilang undiannya Mohon tolong beri saya penjelasan,saya mau samsung 10 dari undian tadi Kalau saya dapat samsung 10 saya akan kasih bintang 5",2019-09-20 9:35:50,negatif
"Gak jelas banget apk nya Kan aku beli baju udah di transfer uang nya trus tiba"" di batalin dari pihak Tokopedia nya trus saldo refund dana nya harus pake no rekening dan aku gak punya no rekening jadinya hilang percuma uang ku",2022-05-12 13:47:25,negatif
"Kenapa connection error yaa, dah 2 hari ini.. mau order barang gak bisa.. masa udah lockdown duluan.. hadehhh",2020-03-17 15:46:22,negatif
ko gk ada riwayat data transaksi. muncul coba jelaskn padahal ak udh beli data pelatihan ny. &selalu eror. buka aplikasi nya,2020-09-26 5:12:03,negatif
kecewa skrg make tokped lebih baik kesebelah ga ky dulu msk aplikasi cmn melalui email skrg riweh,2022-05-21 4:22:04,negatif
"Aplikasi yang sangat membantu dan memper mudah segalanya, terimakasih , tpi insentif sya syang sekali gagal😊",2020-09-16 0:31:29,positif
Terima kasih Tokopedia jadi mitra prakerja. Tokopedia membantu kami melakukan pembelian pembelajaran. Sukses terus kedepanNya.,2020-10-16 8:16:27,positif
"Keren applikasi nya, bisa gantiin lazada di website keren deh pokok nya",2021-04-20 8:13:44,negatif
aplikasinya bagus saya sangat puas dengan adanya aplikasi ini. terima kasih tokopedia,2021-11-02 3:32:49,positif
"Lambat memberikan hasil pelatihan saya ke manajemen prakerja, sudah 10 hari sertifikat saya belum muncul di dashboard, nyesel beli di tokopedia, ternyata lelet",2022-05-29 5:20:09,negatif
"Aplikasinya sangat membantu,dan sangat bagus terimakasih tokopediaaaaa",2020-09-06 8:42:25,positif
pengalaman belanja pertama yang kurang menyenangkan,2021-05-06 9:21:47,negatif
"Aplikasi kok gajelas, udah jelas2 pengguna baru promo terpakai udah check out udah bayar dibatalkan sepihak gila memang, alasan tidak sesuai ? Kalo tidaj sesuai harusnya dari awal promo gabisa dipakai bukan gini woi lu kira transfer ga pake duit ? Kecewa emang gakan pake lagi dah",2022-04-26 2:34:22,negatif
"Barang nya gratis,tapi ongkir ny sma kayk harga nya,mamah gw be like: apaan ongkir lebih gede dibnding harga",2021-10-12 17:46:25,negatif
"Firur komplain unutuk keterlambatan estimasi pengiriman bener2 beg0,estimasi pengiriman kita terlambat habis itu kita ajukan komplain,harus nunggu 5 hari lagi buat investigasi kurir ini beg0 bgt,harusnya bisa dipercepat 1-2 hari aja sebenernya udah cukup buat investigasi kurir.",2022-07-11 10:10:21,negatif
toped tolong deh di perkurang iklannya tiap hari ada aja iklan yg masuk ke saya padahal saya udah uninstal apknya jangan cuma demi keuntungan jadi mengganggu orang,2019-05-13 2:31:45,negatif
"Awalnya OK. Ditawarin promo2 dan kupon2 shg kita jadi terpacu utk belanja dan terus bertransaksi via toped ini. Setelah udah dapat reputasi Platinum, mulai deh muncul unek2. OVO Points yg ditarik secara sepihak, trus ktika ditanya, jawaban sistem yg memvalidasi dan sifatnya privasi. Saya tanya terus utk mendapatkan jawaban yg MASUK AKAL MANUSIA, eh ditutup sepihak tiket bantuannya. Trus skrg pakai promo2 dan kupon2 pun susah alias tidak bisa. Mau tukar Points, alasannya dibuat kuota habis LOL :D",2019-08-27 8:58:33,negatif
Aplikasinya bagus pengirimannya cepat dan aman kalia wajib dongloudw.,2022-05-08 5:20:21,positif
"Hai tokopedia, terima kasih. Berkat kalian, saya mendapatkan apa yang saya inginkan. Semuanya lancar, aman dan tidak rumit. 🙏🙏🙏",2020-09-02 17:48:51,positif
"Bagus, tpi iklannya ngangu gk bsa di x. Skip skip. Kecewa sama iklannya kyak maksa bgt di semua apk",2022-03-08 15:31:01,negatif
"aplikasi belanja online paling ribet,,kebanyakan aturan.",2022-01-28 16:41:13,negatif
Mantap tokopedia selain hargany terjangkau barang nya juga bagus bagus,2022-06-09 5:29:40,positif
"Beberapa kali belanja di sini lumayan puas,psn tiket kereta jg di sini😍dpt cashback pula.thx toped",2019-10-20 9:21:52,positif
Toko pedia tidak bagus masak aplikasi sebesar toko pedia tidak menyediakan no call center yg bisa d hubungi.. Mengunakan chat ndk di respon,2020-08-30 11:49:25,negatif
ga ribet dengan Notifikasi... tau2 barang sudah sampai...luar biasa 👍,2019-02-10 3:48:44,positif
"Pantas Tokopedia uda, tambah alamat aja sudah, pada saat tambah alamat selalu gagal ada pesan ""terjadi kesalahan"" gk jelas salahnya dimana, sumpah langsung saya install, aplikasi sampah",2020-01-16 14:09:51,negatif
Knp gak bisa terima pesanan ya? Setelah update kok jd kaya gini,2020-03-09 18:07:22,negatif
"Gak jelas ini apk, 2x transaksi gagal terus. Diskon nya hangus semua! Gak mau rugi kayaknya ini pihak tokped, menghadeh! Saya baru pertama kali pakai, tapi langsung dikecewakan. Kasih bintang 1 dulu!",2022-08-21 15:17:41,negatif
"Aneh sekarang fitur COD kadang ada kadang ga ada,padahal itu di toko langganan yg biasa saya beli, di toko yg lain juga gitu, di filter COD tpi pas mau bayar ga ada pilihan COD nya",2022-05-26 1:05:30,negatif
Proses pesanan sekarang gak 2 hari full. Tapi dihitung 2x24 jam pas order masuk. Padahal butuh waktu juga buat ngirim dan masukin resi nya. Lebih baik seperti dulu batas waktu jam 23.59. Penilaian penjualan terbaru semakin tidak menguntungkan penjual...,2021-07-22 10:02:48,negatif
Maaf aplikasinya tidak memuaskan login gagal mau pesan gagal terusss,2021-03-03 9:39:10,negatif
saya sangat bahagia menggunakan tokopedia sebagai pencarian action figure tapi saya mohon bantuan tambahin merek mainan atau figure yg langka langka ok begitu saja sisahnya baik baik saja,2018-12-19 17:29:25,positif
"Terimakasih telah bekerja sama dengan prakerja, sangat mudah digunakan dan berguna bagi saya.",2020-09-21 14:32:09,positif
Sangat memuaskan sy dlm proses transaksi dan pengiriman,2019-12-12 13:49:33,positif
"Barang yg djual selama sy pesan oke""..reseller pun ramah syekali...😊",2020-03-24 3:06:11,positif
Knp sih pas gua mau download sesuatu di gogle pasti iklan tokopedia,2019-10-30 7:14:39,negatif
"maaf,saya beri bintang satu,karna sepertinya tudak jelas,katanya hadia iphone segera dikirim,mau masukan alamat bermasalah dg jaringan,disuruh coba lagi,sy coba berulangkali tapi hasilnya tetap sama,berarti sama dg bohong!",2019-05-12 5:08:59,negatif
Tidak bisa mengirim ke Kota Duri. Ada error pada server nya.,2019-09-07 13:25:05,negatif
Maaf bang saya lancang gomong nya karna saya kesal udah donlowad tokopedia karna susah di perlihatkan udah pada benar tapi ko tetap salah mulu jaringan bener dah lancar ....... Trus padword benar dan gemail bener juga mending lazada banyak kualitas nya dan gampang masuk aplikasi nya juga ya mantaap℅,2020-04-02 19:08:59,negatif
