text,at,label
BUKALAPAK KONTOL . SELLERNYA NIPU . RUGI 600K GARA² INI APLIKASI . SELLER² BIADAP NYARI UANG GA HALAL,2020-07-27 6:28:52,negatif
Jadi eror cok. Download bolak balik. Masih aja suruh updet. Ngabisin kuota suu,2020-07-28 3:10:35,negatif
"Ini kenapa selesai instal kok ndak bisa di buka,",2020-07-28 4:19:47,negatif
saya sudah top up dana via transfer rekening bank bca tapi belum bertambah jumlah dana nya. mohon dikroscek,2020-07-28 4:45:37,negatif
supaya liat barang ada bukalapak,2020-07-28 6:13:48,positif
Barang sudah di bayar tapi ga jadi di jual..terlallu,2020-07-29 4:43:31,positif
Keren Barang bagus bagus dan harga menarik,2020-07-29 21:39:26,positif
Aneh aplikasi erorr masa di suruh masukin no hp sama kata sandi nggak bisa no hp betul kata sandi betul masa kata sandi ti dak valid,2020-07-30 5:46:10,negatif
Banyak yang komplen bulan2 ini. Bukalapak kenapa yah...,2020-07-31 11:40:54,negatif
Harganya mahal banget,2020-07-31 12:33:49,negatif
"Apaan sehh ni aplikasi, mau pesen barang di salah satu pelapak tapi tiap scroll tokonya tiba"" keluar sendiri, mana lemot banget lagi muat ulangnya, gak jelas banget😑udah bolak balik dengan sabarnya di coba terus sampek batrei hp habis semoga bisa tapi ya tetep aja keluar mulu sampek greget uninstal lagi deh, mending di aplikasi lain, aplikasi lain memperbaiki diri dan mencoba lebih baik ehh ini kok makin down😑",2020-07-31 15:37:53,negatif
Sepi kayak kuburan,2020-08-02 2:54:21,negatif
Ko tidak bisa di instal knpa ya,2020-08-02 4:20:01,negatif
"terimakasih buat buka lapak semoga lancar jaya, dan tambah sukses amiiinnn",2020-08-03 9:17:39,positif
Sangat mendukung untuk mengetahuwi harga dan barang,2020-08-03 14:31:30,positif
"Pengiriman cepat,barang sesuai,lokasi tepat sasaran, kurir ramah,reseler respon cepat,packing bagus,barang murah kualitas bagus, jadi pengen beli lagi..",2020-08-04 12:11:24,positif
Kenapa saldo kami di debukan . Alesan ya peran fiktif coba jelas kan..,2020-08-05 9:31:39,negatif
paling banyak diskon dan promo,2020-08-06 13:55:42,positif
"Mslah pengiriman paket nya lebih cepat..""",2020-08-07 13:58:57,positif
"Belanja d Bukalapak oke banget, dan pengiriman brg walau alamat tujuan ad yg salah, tp brg tetap sampai, sukses selalu.",2020-08-08 3:34:14,positif
Sangat membantu,2020-08-08 14:30:44,positif
"nunggu loading chat nya bisa kali ditinggal mbangun jalan tol, alias lama bgt ajg",2020-08-09 14:09:18,negatif
"Sangat kecewa dengan bukalapak, mangkin lama banyak errornya, transaksi pembelian pulsa saya tiba-tiba terganti nomornya, padahal udah di ganti ke nomor yang mau diisi tiba2 balik lagi ke nonor yang lama yang udah diisi selesai transaksi gak jelas",2020-08-10 4:27:39,negatif
sangat membantu,2020-08-10 22:56:39,positif
gimana nihh mau laporin barang rusak susah betul buat ngirim fotonnya ngk bisa di kirim foto bukti kerusakan barang,2020-08-11 6:05:38,negatif
"Pelayanan bukalapak payah. Saya belanja di bukalapak sudah berhari2 barang gak dikirim,seller di chat gak nanggepin,ngajuin pembatalan cs nya cuma menjawab suruh nunggu pembatalan otomatis yg prosesnya lama.",2020-08-12 0:46:40,negatif
"Me-load page sangat lambat padahal menggunakan WiFi, menghapus cache pun tidak menyelesaikan masalah ini",2020-08-13 4:33:31,negatif
Untuk komplain skarang ribet tidak se simple yg dulu,2020-08-13 8:47:23,negatif
Gonta-ganti aturan terus! Skrg bikin aturan barang dagangan yg gak laku 6 bulan disimpan otomatis di gudang. Kamu pikir kami pedagang online kerjaannya lihat hp terus!? Kami juga punya sambilan yg lain di dunia nyata. Kami doakan tambah sepi nih peminatnya kalau kebijakannya kayak gini!,2020-08-13 11:16:36,negatif
"Belanja online terpercaya garansi 💯% uang kembali,,👌👍",2020-08-13 13:10:36,positif
Sangat membantu,2020-08-14 3:50:51,positif
Mantap Jaya! Senang bisa belanja disini.,2020-08-14 20:17:20,positif
"Ongkirnya mahal mahal ya, padahal dr provinsii sama",2020-08-19 3:53:45,negatif
"Gimana sih minta verifikasi pembayaran udah dimasukin angkany, kok g ada perintah lagi buat prakerja.",2020-08-20 6:36:33,negatif
"Sangat membantu, terutama bagi pada bagian pelatihan Kartu Prakerja, sangat membantu sekali, terima kasih.",2020-08-20 14:55:26,positif
Apk lemot banget. Gak kaya olsop lain... Dan dah bnyak nulis ulasatan tetang bukalapak lemot tpi pihak developer bantah alartan hp ram kecil atau bnyak cache... Hello coba bukak di hp baru tetep lemot ...,2020-08-21 1:32:33,negatif
Iklan lo nyebelin asw,2020-08-22 6:23:02,negatif
Tempat berbelanja yang aman dan di percayai,2020-08-22 15:46:06,positif
Baik saya perbaiki postingan tentang buka lapak asal acc pengajuan saya Gk ada perubahan ttp gk di acc,2020-08-23 6:07:14,negatif
"Dasar gemblung, orang mintanya cod gak bisa padahal ada tulisanya bisa bayar di tempat 😡😠👿😈",2020-08-23 14:38:07,negatif
Sangat membantu buat masyarakat luas pada umumnya,2020-08-24 8:46:52,positif
perkenalkan nama saya ADEREEN RAHIM menurut saya aplikasi ini sangat membantu banget.. pokoknya recomended,2020-08-25 6:46:05,positif
Saya belanja microphone jepit... Tapi sampai saat belum dikirim.... Gimana ini... Aq kecewa bangt,2020-08-25 13:38:22,negatif
payah!!! mau mencairkan reksadana bukalapak dipersulit,2020-08-25 17:52:31,negatif
Ditingkat kan lagi. Samangat,2020-08-26 10:15:00,positif
"Uang saya tidak kembali,di suruh login tukar no hp",2020-08-26 18:16:46,negatif
Sangat bermanfaat,2020-08-28 13:02:22,positif
"saya peserta Pelatihan Prakerja Skill Academy , Sangat bermanfaat untuk pelatihan yang disediakan Bukalapak 🙏🏻",2020-08-29 10:32:35,positif
"Proses pembayaran cepat n nggak ribet,sangat membantu",2020-08-29 17:46:20,positif
Tetimakasih bukalapak atas support nya dalam hal kartu prakerja yg mnjadi platform pendukung gagasan pemerintah Sukses selalu buat bukalapak,2020-08-29 22:57:36,positif
Bukalapak memang oke Terimakasih team bukalapak... Salam SEHAT dan SUKSES selalu,2020-08-30 7:12:41,positif
iklan nongol d fb..tp d klik tdak bisa...banyak pedagang abal2..hrga tdak normal..contoh saat ini yg lg marak..(sepeda),2020-08-30 11:29:49,negatif
Trimakasih atas kemudahan yang selalu diberikan,2020-08-30 15:55:25,positif
"Saya Arief Hidayat , salah satu pengguna kartu prakerja, Bukalapak sangat membantu untuk platform yang saya ambil di skill academy, terimakasih Bukalapak. Semoga sertifikat saya segera ada di dashboard prakerja saya🙏",2020-08-30 22:43:38,positif
"NAMA SAYA : MOCHAMAD RIZKY SAYA MENGAMBIL PELETIHAN DI SEKOLAHDESAIN. ID PELELATIHAN NYA BAGUS, DAN MUDAH DI MENGERTI. BIMBINGAN NYA JELAS DAN BANYAK SEKALI PELAJARAN YG SAYA DAPAT TERIMA KASIH BUKALAPAK TELAH MENYEDIAKAN TEMPAT PEMBELIAN PELATIHAN YANG BAGUS",2020-08-31 8:43:28,positif
"trmksh bukalapak adlh mitra prakerkerja yg sangat terbaik pokokny, sangat disarankan untuk kalian yg belum beli soal d mitra bukalapak, soalnya sangat mudah d pahami ,dan tidak membosankan, senang sekali",2020-08-31 9:02:16,positif
"aplikasi yg sangat bermanfaat, transaksi apapun jadi lebih mudah dan praktis.. pertahankan..",2020-08-31 11:40:40,positif
WOYYY SERTIFIKAT PRAKERJA DI BUKA LAPAK LAMA AMAT ANJIM!!!,2020-08-31 14:12:58,negatif
Sangat membantu untuk mendapatkan insentif prakerja ..terima kasih,2020-09-01 8:33:19,positif
"Mantap sangat membantu dan terpercaya saya sdh menyelesaikan prakerja tapi sampai sekarang blm masuk didasboard prakerja,kiranya bukalapak lebih cepat memprosesnya",2020-09-01 15:03:00,positif
Terimakasih Bukalapak platihan nya sangat membant,2020-09-01 16:33:37,positif
Wah kacau portal pada macet ...banyak app ga tampil,2020-09-01 21:46:15,negatif
"Halo bagaimana ini kelanjutan sertifikat saya yg belum terbit juga di dashboard prakerjanya, saya sudah sabar ya menunggu sampai kapan lg saya menunggu? Buang"" waktu loh sudah 7x24 jam saya nunggu yg seharusnya bsa dpt 2 sertifikat tapi ini 1 aja belum ga recommend ni e-commerce BUKALAPAK.",2020-09-02 3:49:59,negatif
Buka lapak memang yg terbaik dalam semua kebutuhan terutama dalam mngikuti pelatihan online di kartu prakerja... Sukses selalu...,2020-09-02 5:11:04,positif
Sangat di rekomendasika,2020-09-02 5:32:11,positif
"Beli di pelatihan skill akademi di bukalapal, cepat di prosesny.. mksh ya bukalapak",2020-09-02 6:32:37,positif
Sangat bermanfaat. Terimakasih buka lapak,2020-09-02 11:49:15,positif
Aplikasi buka lapak sangat bagus buar rekomendasi sarana pelatihan prakerja,2020-09-03 5:00:29,positif
"Terimakasih bukalapak, saya peserta dari kartu prakerja mengambil kelas di skill academy yg mudah dan gk ribet.. Semoga sertifikat saya cepat muncul di dashbor prakerja saya.. Sukses selalu..",2020-09-03 5:34:29,positif
"Terimakasih bukalapak, saya telah menyelesaikan pelatihan di skill Academy, dan lancar semua, mudah2an sukses selalu Bukalapak!!!",2020-09-03 10:26:24,positif
Mudah di mengerti,2020-09-03 11:31:29,positif
Semoga proses sertifikat cepat Dan mudah dalam pembelian prakerja,2020-09-03 11:52:56,positif
Sangat bermanfaat,2020-09-03 12:07:03,positif
"kecewa beli pelatihan di buka lapak tapi kode kuponnya ga bisa digunain , minta buka bantuan di buka lapak tapi gaada tanggapan kecewa sekali",2020-09-03 15:19:48,negatif
semoga lebih baik kedepannya,2020-09-03 16:34:27,positif
Ka..ini kenapa sertikat ya prakerja ga muncul juga di dashboard prakerja ya.. sedangkan d aplikasi laen udah pada muncul dan udah pada cair...,2020-09-03 18:42:36,positif
Membeli pelatihan untuk prakerja jadi lebih mudah dengan platform ini.. terimakasih Bukalapak..,2020-09-03 20:54:22,positif
"Buang menu NEGO? Apanya yg bs di nego? Harga tetep semula. Ga jelas aplikasi ini. Diskon mana yg diskon, harga dinaikin 50% diskon 50%, sama lol... Klo masih ky gini.. pindah ke sebelah. Harga jelas.",2020-09-03 23:02:26,negatif
Sangat membantu,2020-09-03 23:14:20,positif
"Bagaimana ini ngambil pelatihan dari YP.Fitri Al-Baasitu belum ada sertifikatnya ga ada kejelasan juga, Hampir 2 minggu katanya 7x24 jam. Lah ini udah lebih",2020-09-04 0:32:38,negatif
"saya sudah beli pelatihan prakerja di Bukalapak, tapi kode vouchernya gak dikirim. Saya sudah lapor ke pusat bantuan tapi respon pelayan cs nya sungguh mengecewakan. Disuruh nunggu terus udah nunggu tapi kode vouchernya gak dikirim kirim kode nya. Cs nya mengecewakan. Dan sampai sekrang kode nya gak dikirim.",2020-09-04 2:42:42,negatif
Terimakasih bukalapak aplikasi ini sudah membantu saya mengikuti pelatihan prakerja🙂👍,2020-09-04 4:03:45,positif
"Apaan ini saldo di prakerja sudah kepotonng tapi liat di transaksi pembayarannya malah kredit alhasih jumlah pembayaran nol, padahal di prakerja ny sudah kepotong. Bagaimana ini.. saya sudah menyelesaikan pelatihan dan dapat sertifikat,tapi belum muncul juga di dashboard. Apa karna masalah transaksi pembayaran nol.tolong dong dengan teliti padahal pembayaran saldo prakerja udah kepotong. Udah cek akun prakerja berkali kali belum juga muncul sertif ny..kecewa, awalnya saya kira bukalapak bagus.",2020-09-04 5:11:09,negatif
Sangat membantu,2020-09-04 11:06:15,positif
Sangat bermanfaat,2020-09-04 12:04:52,positif
"Trimakasih bukalapak , telah membantu saya menyelesaikan pelatihan skill academy rahasia sukses berkarir dengan mudah.. 2 sertifikat telah saya terima , tolong segera proses sertifikat di dashboard.. Trimakasih buat kerjasamanya",2020-09-04 14:15:38,positif
"Sangat senang bisa transaksi kursus prakerja di bukalapak, prosesnya mudah dan cepat.",2020-09-04 17:40:31,positif
Mudah belanja dengan bukalapak. Terimakasih,2020-09-05 1:00:20,positif
"Mantap , lebih mudah mencari kebutuhan , setelah di upgrade semoga aja gak ada kendala dalam segi apapun yg merugi kan pihak mana pun , terutama peserta prakerja. Semoga mereka dan kita semua di beri kelancaran . Terima kasih buka lapak . Terbaik",2020-09-05 1:42:30,positif
Cukup baik dipake untuk pelatihan prakerja,2020-09-06 0:23:24,positif
sangat membantu bagi saya,2020-09-06 2:14:45,positif
saya membeli pelatihan prakerja diplatfm ini. sangat membantu sekali. 🙏🤗,2020-09-06 2:57:05,positif
terima kasih sangat membantu,2020-09-06 9:30:16,positif
"Tolong pada pembelian kode voucher harus di kirim kan kepada pembeli,dan pertanyaan saya mengapa kode voucher pembelian saya tidak saya terima tolong kepada admin harus berpartisipasi",2020-09-07 6:09:07,negatif
"Aplikasi ini sangat membantu saya dalam program kartu prakerja ,",2020-09-07 6:58:50,positif
Sangat baik pelayanannya,2020-09-07 14:44:04,positif
"Terima kasih buka lapak, sangat membantu dalam hal pembelian voucher untuk pelatihan prakerja, semoga tetap menjadi mitra terbaik untuk prakerja",2020-09-07 19:56:11,positif
Terimakasih bukalapak.. Aplikasi yg sangat bermanfaat sekali... Sukses terus,2020-09-08 2:10:44,positif
"saya fitri devi saya peserta prakerja, saya sudah mengikuti pelatihan di fitri albaasitu pada tanggal 28 agustus, tapi kenapa sertifikat saya sampai sekarang belum keluar juga atau muncul di dashboard, mhon bantuannta..saya sangat kecewa dengan ini..terima kasih",2020-09-08 3:14:51,negatif
"Sangat membantu sekali, saya peserta prakerja gelombang 5 tapi sertifikat belom turun di dashboard.....",2020-09-08 3:20:34,positif
"Thanks bukalapak, saya pengguna setiamu sekarang bintangnya sudah ku rubah ya jadi bintang 5, saya peserta prakerja juga jadi thanks udah jadi mitra prakerja... promo gratis ongkir sama casebacknya di perbanyak lagi yaa hehe",2020-09-08 4:56:06,positif
Hay Bukalapak Saya Neng Halipah dri kls pra kerja . saya beli pelatihan dibukalapak . terimakasih sudah memudahkan🥰,2020-09-08 7:07:27,positif
"Market Place paling bobrok, CS ga solutif, Buka bantuan buka bantuan tai kucing",2020-09-08 8:19:43,negatif
Mantap beli pelatihan prakerja nya cepat,2020-09-08 9:54:59,positif
Sangat membNtu sekali...smoga makin solid,2020-09-09 3:36:14,positif
Terima kasih Bukalapak x geti pelatihan saya lancar jaya tanpa kendala Sukses selalu bukalapak,2020-09-09 4:59:58,positif
Sipp....makin di upgrade makin mantap,2020-09-09 8:22:25,positif
Kalau ada bintang sembilan saya kasih sembilan,2020-09-09 10:20:45,positif
Pelatihan yg saya ikuti sangat bermanfaat buat saya mengembangkan bisnis saya... Terimaksih bukalapak...,2020-09-09 13:07:18,positif
Belanja disini mudah dan prosesnya cepat,2020-09-10 0:33:39,positif
Kelas pelatihan saya menjadi sangat mudah dan paham untuk memulai usaha. Pelatihan yg sangat baik.,2020-09-10 1:03:44,positif
melayani dengan baik,2020-09-10 9:52:40,positif
"Terima kasih banyak , bukalapak",2020-09-10 11:32:18,positif
"Saya mengikuti program pelatihan prakerja sangat merekomendasikan menggunakan Bukalapak untuk membeli voucher pelatihannya, karena menggunakan Bukalapak sangat mudah, sebagai mitra platform prakerja pokoknya aplikasi Bukalapak sangat saya rekomendasikan deh",2020-09-10 11:49:50,positif
"Proses cepat buat beli pelatihan prakerja, mudah dan gampang juga cara redeemnya . Recomended bnget buat beli pelatihan . Thank buka lapak",2020-09-10 13:23:05,positif
Terimakasih bukalapak semoga kedepannya tambah lebih memuaskan... Dan menjadi tempat belanja ter paforit...,2020-09-10 16:03:41,positif
"G jelas ne aplikasi g punya CS, kalai ada masalah gak pernah selesai",2020-09-10 17:19:17,negatif
Semoga karya anak bangsa bisa menjadi lebih baik,2020-09-10 19:44:25,negatif
Sangat baik dan semakin terdpan,2020-09-10 22:00:23,positif
Selalu sesuai pesanan dan cepat,2020-09-10 22:51:46,positif
Bagus banget pokoknya. Mudah simple.,2020-09-11 7:54:11,positif
"Sangat membantu,trimakasih sudah menjadi mitra prakerja yg baik",2020-09-11 8:50:20,positif
Terimakasih telah membuat semuanya jadi lebih mudah.,2020-09-11 10:40:30,positif
Bukalapak sangat memuaskan sebagai mitra pelatihan di prakerja,2020-09-11 10:47:17,positif
Sangat bagus dan mudah digunakan,2020-09-11 11:01:58,positif
sangatt bagus dan memuaskan..,2020-09-11 11:20:40,positif
Mitra pelatihan yang baik dan mudah saya beli untuk program kartu prakerja,2020-09-11 14:28:47,positif
Aplikasi yg sangat memuaskan bagi pengguna prakrja Mksh bukalapak,2020-09-11 15:41:45,positif
"Aplikasi hebat yang sangat membantu dalam segala hal,,oh iya sebelumnya saya pernah membeli paket pelatihan prakerja di buka lapak dan itu sangat membantu saya,,terima kasih bukalapak",2020-09-11 15:43:32,positif
"Tempat belanja sangat memuaskan, Beli pelatihan prakerja di bukalapak reccomend banget👍",2020-09-11 16:14:49,positif
Sangat membantu dan bermanfaat,2020-09-11 17:32:54,positif
"Aplikasi yang sangat membantu danbagus, saya ikut prakerja da pilih pelatihan di bukalapak, sangat lancar dan mudahhhh.😍😆",2020-09-12 0:03:49,positif
Sangat membantu,2020-09-12 7:22:29,positif
Terima kasih bukalapak telah membantu saya dalam pelatihan di skill academy yang saya ambil.... Semoga makin sukses dan lancar BUKALAPAK,2020-09-12 8:45:51,positif
"Pengiriman cepat, respon baik, selama belanja Alhamdulillah belum pernah mengecewakan.",2020-09-12 10:27:11,positif
"Luar biasa, saya telah mengikuti pelatihan, terimakasih",2020-09-12 10:54:19,positif
"Assalamualaikum.. saya Rahmi peserta program kartu prakerja, saya mengikuti program kartu prakerja d bukalapak. Materi yang d sampaikan dapat d pahami dan membawa wawasan juga bisa d jafika motifasi berjualan online dan banyak saya ketahui dan ambil dari pembelajar ini, semoga bermanfaat untuk saya dan Sukses selalu untuk bukalapak trima kasih. 😊",2020-09-12 12:36:36,positif
Terima kasih bukalapak.saya telah membeli kelas di skill akademi,2020-09-12 12:43:46,positif
"saya setyani aminatun, saya mengikuti pelatihan prakerja dan membeli pelatihan DibukaLapak. pelatihan yg berjudul""sukses membuat desain dengan photoshop"" Alhamdulillah sudah selesai dan semua materi mudah saya fahami dan ikuti. Dg di dampingi oleh pembimbing bpk Pujianto semoga ilmu yg saya dapatkan dr IDS bisa digunakan dg sebagaimana semestinya dan semoga BukaLapak serta IDS terus maju dan memberikan pelayanan terbaik untuk penggunanya,terimakasih IDS dan BukaLapak sertifikat sudah saya dapatkn",2020-09-12 12:50:01,positif
Terima kasih bukalapak telah memberikan kemudahan kami dalam bertransaksi dalam jaringan. Program prakerja kami jadi lebih mudah.,2020-09-12 13:46:48,positif
Puas banget pake bukalapak..,2020-09-12 14:05:12,positif
"Saya mengikuti pelatihan program prakerja,dgn judul belajar membw iklan google adsens.,,baba studio.",2020-09-12 18:32:54,positif
Sangat membantu...,2020-09-12 23:57:40,positif
Apk ini sangat bagus mudah dalam berbelanja online apalagi dikala sedang pandemi👍,2020-09-13 4:53:16,positif
sangat bagus menyediakan prakerja.,2020-09-13 5:33:55,positif
"Terima kasih luarsekolah sangat membantu,dan mudah dipahami",2020-09-13 6:49:25,positif
sangat baik dan mempermudah,2020-09-13 8:53:19,positif
aplikasi yang sangat bagus komplit dan ok banget deh.,2020-09-13 9:07:14,positif
Terima kasih bukalapak. Simpel dan tidak ribet. Sukses selalu,2020-09-13 10:44:16,positif
Terimakasih bukalapak sudah mengajarkan saya bahasa mandarin bisnis pemula di prakerja 🙏,2020-09-13 13:42:31,positif
"Makasih bukalapak sudah menjadi mitra platfrom, semoga sukses selalu bukalapak",2020-09-14 1:50:28,positif
Terimakasih ... aplilasi ini sangat membantu.. dan sangat2 keren,2020-09-14 4:24:36,positif
"Terimakasih bukalapak,,bagus sekali karena telah mendukung kartu prakerja saya..semoga kedepannya lebih baik lagi dari yang kemarin..",2020-09-14 7:31:33,positif
"Terima kasih buka lapak, saya pitasari peserta prakerja yang mengikuti pelatihan panduan untuk membangun bisnis, materinya sangat lengkap dan detail, yang dulunya saya tidak mempunyai niat untuk berbisnis setelah melihat materi panduan untuk membangun bisnis saya mempunyai keinginan untuk mencoba berbisnis,",2020-09-14 14:33:30,positif
Aplikasinya sangat membantu,2020-09-14 18:11:40,positif
Terimakasih bukalapak sudah mempermudah saya dalam membeli vocer pelatihan prakerja. Sukses selalu,2020-09-15 1:45:51,positif
Materi prakerja nyaa mudah dipahami...bagus deh pokoknya,2020-09-15 4:21:39,positif
Semakin keren dan banyak pilihan promosi,2020-09-15 7:03:28,positif
Bukalapak km tau aku udah capek2 daftar kartu prakerja nunggunya lama lg eh malah buka lapaknya yg bikin hancurin smua kan tolol nih platform . Sy sdh ternseyum manis menunggu datng insentif malah di gagalin si bukalpak nih. Beli pelatihan di bukalapak eh cek transaksinya pembelian nol saldo prakerja terpotong kan gilo. Suruh nunggu 3 hari katanya bakal di kembalikan eh tau2nya sdh hmpir sebulan jg nga masuk2 ke saldo prakerja gmna mau beli pelatihan lain klu pelatihan prtama belum selesai,2020-09-15 7:18:07,negatif
Sangat membantu,2020-09-15 8:59:16,positif
Barang yang dicari selalu ada dan murah..respon cepat,2020-09-16 3:01:32,positif
Saya mengikuti pelatihan prakerja geti melalui bukalapak. Saya sangat senang karna mudah sekali . Terimakasih bukalapak,2020-09-16 3:47:21,positif
"Terimakasih bukalapak ,lebih gampang transaksi buat prakerja ,",2020-09-16 10:18:43,positif
"Aplikasi nya bagus. Untuk mencari barang yang di cari mudah ,gak ribet. Dan sebagai mitra pelatihan prakerja juga mudah ditemukan dan pelatihan bonafit",2020-09-16 11:35:50,positif
Bagus...sangat membantu banget,2020-09-16 23:20:10,positif
Luar biasaaa sangat membantu untuk penjualan dan juga orderr produknyaaa,2020-09-17 2:14:35,positif
"Terima kasih bukalapak, platform terbaik di prakerja 👍👍👍👍",2020-09-17 6:32:41,positif
Sangat memuaskan,2020-09-17 7:55:27,positif
Sangat bagus pelatihan skill academi via bukalapak,2020-09-17 8:35:35,positif
Bagus. Transaksi cepat,2020-09-17 9:39:00,positif
Sangat membantu saya,2020-09-17 9:55:00,positif
Sangat bagus sekali & sangat membantu,2020-09-17 10:09:56,positif
Suka bgt sama bukalapak....nambah wawasan dan pengetahuan kita bgt,2020-09-17 13:17:25,positif
"Susah buat ngatasin permasalahan,dana prakerja saya di ambil,lama banget yang mau di kembaliin,pdahal cma di suruh nungguh 2 hari kerja tpi malah smpai setengah bulan",2020-09-17 14:36:19,negatif
Belanja puas harga cincai,2020-09-17 15:23:59,positif
Mantap...bukalapak memudahkan saya membeli skil academi prakerja dan sangat lancar sekali,2020-09-17 15:36:58,positif
"2x saya isi pulsa jir, tapi mngapa ndk masuk2, saldo udah kepotong. Mohon penjelasan nya",2020-09-18 3:54:51,negatif
Sangat memuaskan belanja d bukalapak,2020-09-18 6:00:46,positif
"Mitra pembelian yang sangat mudah , transaksi yang mudah dan cepat",2020-09-18 9:37:06,positif
Terima kasih Bukalapak.. pembelajaran diskil akademi mantap,2020-09-18 9:44:57,positif
Pokok ny belanja di Bukalapak tdk akan mengecewakan deh... Good job Bukalapak semakin sukses selalu 👍👍👍,2020-09-18 11:14:06,positif
"Bukalapak sangat bagus,bermanfaat dan mantap,",2020-09-18 12:02:31,positif
Perkenalkan nama saya lusi sintia Terimakasih buka lapakkk telah mebantu saya dalam menyelesaikan materi prakerja mrlalui luar skolah materi nya sngat membantu dan sangat dipahami mudah mudahan sertifikatnya cepet keluar didesboard ya,2020-09-18 13:09:36,positif
"Terimaksih bukaklapak, informasi yg diberikan di pelatihan sangat bermanfaat.",2020-09-18 13:19:11,positif
Sangat Membantu Dan Mempermudah Banyak Hal,2020-09-18 15:30:41,positif
Nice sangat bermanfaat buat orang banyak,2020-09-18 19:59:40,positif
Sangat memuaskan berbelanja pelatihan Prakerja di Bukalapak. Terima kasih. AH,2020-09-19 1:51:51,positif
sejauh ini aplikasi ini sangat bagus.. produk yg dijual pun komplit dan banyak potongan harganya... semoga saja segala yg ditawarkan dan pelayanan nya semakin baik lagi... good,2020-09-19 7:38:37,positif
terima kasih aplikasinya sangat membantu,2020-09-19 11:55:58,positif
"Assalamualaikum, sy Fajrianti salah satu peserta Prakerja. Untuk dapat mengakses paket Bisnis Rumahan UMKM/ harus tau menentukan bisnis sendiri. Transaksi dengan BukaLapak sangat mudah, dan pelayanannya pun cepat tanggap. Aplikasi yang bermanfaat, dan membantu sekali. Terima kasih",2020-09-19 15:27:58,positif
Masih da ja yang memanfaatkan Bukalapak untuk nipu orang...baru semalam akun Bukalapak saya dibajak sama orang . Tolong team Bukalapak perketat keamanan...Jangan sampai kejadian kayak saya terulang ke orang lain.,2020-09-20 0:11:11,negatif
"Saya adalah peserta kartu prakerja.. Sangat bermanfaat untuk saya sebagai pelatihan membuat kue yg bnr dan enak ,,semoga ujian lulus dan mendapat sertifikat.",2020-09-20 6:45:06,positif
sangat membantu,2020-09-20 11:17:13,positif
"Buka lapak tidak punya tanggung jawab, paket pelatihan prakerja di refund dan sudah diajukan komplain lebih dari 14 hari tapi belum di proses.. saldo prakerja telah terpotong tetapi kupon tidak dikirim, katanya refund tapi saldo tidak dikembalikan... Sungguh sangat-sangat mengecewakan.",2020-09-20 15:40:20,negatif
"Aplikasi s4mpah,integritasnya 0!!!",2020-09-21 1:40:04,negatif
kyak taek....pengaduan direspon lelet...pengaduan belum selsai udah ditutup..taek,2020-09-21 6:15:21,negatif
sangat membantu,2020-09-21 7:37:54,positif
Kenapa barang saya sampek saat ini hilang gk ada kabar,2020-09-21 9:26:23,negatif
Sangat membantu,2020-09-21 11:33:16,positif
Sangat bermanfaat dan sangat membantu saya,2020-09-21 11:35:53,positif
Sangat membantu,2020-09-21 12:30:55,positif
cukup memuaskan dan membantuu jugaa terimakasih Bukalapak,2020-09-21 16:50:57,positif
"Bukalapak mantap,, Mantap belanja onlinenya mantap belajarnya di program kartu prakerja",2020-09-21 18:43:33,positif
Sangat membantu dalam segala hal,2020-09-22 9:48:20,positif
Sangat membantu....Terimakasih Bukalapak,2020-09-22 11:33:26,positif
Blm coba tapi insya Allah berkah,2020-09-22 15:14:34,positif
"Pembelian kelas prakerja melalui bukalapak aman dan cepat,semua proses sangat mudah. Thx",2020-09-22 15:40:44,positif
Belanja jadi lebih mudah ~,2020-09-23 4:20:25,positif
Recomended buat prakerja,2020-09-23 5:38:08,positif
"Terimakasih bukalapak terimakasih kartu prakerja . Saya saat ini sudah mengikuti pelatihan ""Bisnis interprener. Saya sudah mengikuti pelatihan itu dan saya telah lulus. Terimakasih banyak sudah membantu ..",2020-09-23 9:15:53,positif
Terimakasih dengan adanya prakerja sangat membantu saya,2020-09-23 9:33:34,positif
Terimakasih sangat membantu,2020-09-23 9:50:23,positif
Pelayanan ke customer bagus.,2020-09-23 13:19:17,positif
"Hai buka lapak, saya A. Muhammad Faisal saya peserta prakerja 2020 terima kasih atas pelayanan yang di berikan bukalapak. Saya membeli pelatihan di bukalapak tepatnya di skill academy by ruang guru, pelatigan yang saya beli berupa Bedah CV untuk sekolah ke luar negeri beasiswa dan lamaran pekerjaan kemarin tanggal 23 sepetember saya mengikuti webinar nya pada pukul 15:00 dan materi yang di bawakan sungguh detail sehingga saya dapat mengetahui secara jelas dan luas dalam dunia pekerjaan.",2020-09-24 2:13:00,positif
sangat membantu dlm prakerja,2020-09-24 4:25:23,positif
terimakasih bukalapak saya mengikuti kelas prakerja progresnya sangat cepat dan membantu,2020-09-24 7:22:24,positif
bukalapak sangat membantu saya untuk mendapat kan pelatihan prakerja yang saya cari,2020-09-24 9:35:35,positif
Aplikasinya sangat bagus sangat mudah di pahami ..terimaksih bukalak,2020-09-25 0:54:01,positif
Semoga sertifikat cepat turun di dashboard,2020-09-25 4:39:14,positif
"Terima kasih atas layanan yang diberikan,saya sangat terbantu dengan hal itu",2020-09-25 4:53:46,positif
