text,at,label
"Mantap Barang nya bagus bagus model bagus kualitas bagus ,Banyak toko terpercaya 👍",2020-04-01 23:36:40,positif
"Aplikasi nya berguna, untuk kebutuhan dan sangat mantap ya, kurir nya ramah, dan cukup memuaskan",2021-04-03 23:36:34,positif
mantap dan sangat membantu,2022-06-14 9:42:08,positif
"selalu ramah, brang jg ori.. ok lah pokoknya..",2022-07-25 10:11:40,positif
sukses selalu lazada ...mantap🖒,2022-08-18 7:17:57,positif
pengiriman cepat kurir ny ramah kalo pun barang tidak ada bisa drefeund,2019-08-05 14:14:20,positif
Uang saya gimana.. kok ngak di balikin.. orang yang cancel pihak lazada sendiri.. dan di ganti dengan vocver refund.. tapi sudah saya cairkan ke rekening lagi tapi tidak kunjung masuk.. dan voucher nya expired .. solusinya gimana ini?,2018-12-07 16:24:17,negatif
murah banget belanja disini dan voucher nya jg asyik🤗🙏🙏,2022-03-29 13:07:15,positif
"Belanja seru,cuma ongkirnya membunuh..",2022-09-06 5:19:29,negatif
Sangat Mengecewakan saya pesan kartu telkomsel siap otp statusnya paket telah dikirim dari fasilitas logistik ninjavan setelah saya cek resi paket sampai saat ini belum sampai ke tangan saya sudah membuat laporan ke cleo tidak ada penanganan,2022-02-19 10:02:29,negatif
Iklan yg sangat mengganggu,2022-08-31 7:53:46,negatif
Sangat membantu untuk saya yg rumah nya jauh dari pasar dan harganya juga terjangkau dan tokonya amanah semua... Sukses terus lazada,2021-11-11 10:04:30,positif
"Mf sy kasih bintang 1 Tolong tegur toko THESTORY... Sy pernah belanja lewat lazada d toko THESTORY beli vape/ roko elektrik... Sy pesan barang yg harganya -+150 ribu tp yg datang vape yg 50 ribu... Ini suatu penipuan... Tolong pihak lazada untuk membenahi untuk hal""semacam itu Trimakadih",2021-03-17 11:24:46,positif
Alhamdulillah lazada mantap.. sangat membantu bagi saya yang jarang belanja keluar.dengan ada nya lazada saya bisa belanja online.. terima kasih 🙏🏻 lazada 🤩,2021-08-26 12:09:18,positif
sangat puas paket slalu cepat,2022-07-27 6:48:37,positif
"Lazada emang top markotop tingkatkan lg kwalitasnya,,,semoga lazada makin maju makin lebih baik lagi.",2020-07-01 1:36:17,positif
"bagus, kurir nya jga rmah2. packing juga rapi",2018-12-22 10:40:06,positif
Lebih di banyakin yg bisa COD ...toko kalau bisa dilarang memberikan nomor tlp/WA ...yang ngasih nomor tlp/WA cenderung penipuan ...minta pembayaran tranfer via rek....ujung2nya barang tdk datang,2020-03-19 18:39:42,positif
Harap jgn lama waktu pengiriman ..dan barang kebanyakan ga sesuai kwalitasnya sma di gambar !!,2019-04-10 4:56:31,positif
Pertama saya downlod lajada masih bisa cod.. tapi barang ny sllu gagal untuk dikrim dn akhirny tidk bisa pembayarn cod saya hapus lalu downlod lg tp sama saja tidk bisapilih pembayarn cod bukn ny saya ingin main2 tp barg ny aja yg sllu gagl kirm jadi kecewa ntr downlod lg gagal lag kn rugi,2021-12-05 16:20:06,positif
"Sorry males banget gw makenya, barang yg di jual ama komen dr pelanggan sering ngaco apaan bilang barang bagus ini itu tpi banyak bintangnya 1... Blom lgi iklannya nongol di smua web trus d link k dalam lgi... Nyesek tw lgi streaming/baca manga d pindahin k lazada mulu...",2021-03-09 3:56:15,negatif
"Aaah tolong dong Lazada! Ini gimana ceritanya saya udah bayar, udah transfer, pas barang dateng malah jadi COD. Trus mending kalau isi paketnya sesuai, itu nggak sesuai sama sekali. Saya beli gamis dewasa, yang saya Terima malah rok plisket untuk anak umur 2 tahun! Gimana coba... Kan saya kena marah emak, ini udah ke tiga kalinya...",2021-05-03 9:46:41,negatif
Selalu puass dengan pelayanan kurir nya... ramah skali kurir langganan saya...barang cepat sampai.. sukses trs buat lazada...,2020-05-18 4:41:32,positif
"Barang dah nyampe, bagus sesuai dengan gambar Makasih seller dan kurirnya juga😊",2022-04-14 13:15:51,positif
Ini aplikasi habis di upgrade ongkirnya malah melonjak tinggi. Pindah aplikasi lain aja,2019-09-02 5:04:06,negatif
apk sangat bagus,2022-07-16 14:23:56,positif
metode pembayaran di tempat membutuhkan waktu yang sangat lama hingga barang sampai. Tolong jangan menyediakan layanan tersebut jika layanan tersebut bisa membuat pengguna aplikasi kehilangan kepercayaannya terhadap layanan yang diberikan.,2020-05-01 19:12:22,negatif
"Aplikasi lazada baik, tolong seller yg curang di blokir saja, terlalu banyak penipu di lazada. Trimz",2022-08-10 12:08:37,positif
Belanja Di Lazada menyenangkan.. Selain produknya banyak dan penjual nya pun responnya cepat..,2022-07-12 10:43:58,positif
kecewa banget saya.saya daftar lazpaylater malah ditolak.saya transaksi di aplikasi lazada gak sekali dua kali ya..saya sudah banyak pembelian barang dilazada.kenapa saya ditolak.saya gak ada masalah klo kredit diKREDIVO..kenapa di lazpaylater saya ditolak.jadi males saya berlangganan dilazada. .,2021-03-01 10:01:15,negatif
"Sangat tidak recommended belanja di sini. Karena banyak penjual yg tidak jujur seperti kirim barang tidak sesuai pesanan. Sudah dilaporkan tapi tidak ada tindak lanjut dari pihak lazada. Saat pengembalian barang jg aneh, masa uang kita dipotong pajak padahal batal membeli karena barang dikembalikan akibat penjual sengaja mengirim barang yg tidak sesuai (bilang merk A Original tapi yg dikirim merk B Palsu/KW)",2022-05-20 8:16:16,negatif
Baru pertama belanja di lazada mudah2an tidak ada hal yg tidak di ingin kan.,2019-09-13 10:12:35,positif
sekian lama blnja di lazada baru kali ini di bikin kecewa...pesan cargo panjang yg datang malah pendek.. udh gitu ga muat di badan...pesanan saya masih banyak..ketika datang barang smua...akan saya tolak sesampai rumah,2019-12-19 3:48:52,negatif
"Belanja berkali kali, giliran di tawarin lazpaylater berkali kali gagal trs. Mendingan pindah belanjanya kesebelah gampang proses paylaternya.",2021-11-10 11:10:53,negatif
Suka belanja silazada brngnya real pict pengiriman dan kuriinya jg ramah dan sopan,2021-04-16 21:43:27,positif
Barang bagus sesuai pesanan gak mengecewakn pembeli.kurir juga ramah,2022-06-18 10:18:18,positif
Kok toko nya. Banyak yg tipu ya kak sudah. Tranver. Tapi sampai sekarang barang. Gak ada masuk. Uang gak kembali. Ta kalau pengiriman nya batal kak. Tolong di bantu,2020-05-21 7:22:14,negatif
"Belanja di lazada sih ok,,,tapi kdang yg punyo toko yg sering bikin kecewa",2019-09-02 10:21:07,positif
Belanja dengan mudah di layanan smoga lancar selalu,2019-12-24 15:36:45,positif
"Betul, beberapa kali belanja di Lazada dibuat kecewa. Seringkali size dan warna tdk sesuai pesanan, kapokk belanja di Lazada.. sangat mengecewakan..",2020-04-26 12:16:28,negatif
"Tolong y pihak lazada proses pembelian saya, masa saya bli susu formula d keterangan sudah d terima pdahl dh 2 hri blm nyampe jg Saya dh tnya smua ttngga gk da yg nerima paket saya Mohon d respon y krn saya bli bnyk buat setok anak saya sbln",2022-04-19 12:57:55,positif
"Sya org baru di lazada , udah brp kali sya psan barang smua berjalan lancar sesuai yg di ingin kan, seller nya ramah2 , pertahan bintang 5 nya lazada",2022-01-07 1:24:25,positif
"All good, cuma tdk menyertakan lokasi toko saat masuk kedalamnya dan juga tidak ada lokasi yg spesifik daerah mana",2021-10-19 3:30:22,positif
"Klo bisa yg suka nipu, kaya gambar nya speaker gede, kategori nya juga kaya benar, ternyata yg di kirim mainan, semoga lazada bisa mengontrol itu, sayang jangkauan toko udh luas msa mau hancur gara2 tsb.",2021-07-02 13:41:54,positif
"Hati2 jangan beli barang pas di FLASH SALE, biasa nya yg dijual di flash sale barang nya cacat/rusak. Kalo beli di flash sale biasa nya dikasih nya barang2 yg cacat/rusak/barang sisa.",2020-05-19 5:29:00,negatif
Mantap..selalu puas dengan barang yg di jamin aman,2022-06-15 22:33:57,positif
"baru petama kali beli di lazada 4 barang sekaligus,, knp g bisa pilih pengirimannya?,, lah ada yg pake lex id, Jne,,, biasanya saya pakai jnt,, karena pakai itu tadi g ke kirim sampe tempat saya sendiri, harus datang ke jne nya mana jauh satu jam,, dan kenapa g bisa di atur pengirimannya pakai jnt??????... males belanja disini bikin capeee",2019-03-14 8:34:04,negatif
"jangan di pasang percuma,, kalo pesanan di batalkan dari sono nya pengembalian dana ribet kaya gak mau ngembaliin",2019-07-20 6:58:40,negatif
"Maaf saya kasih bintang 1, saya kecewa atas pengisian pulsa token pln, pengirimanya lama banget, respon juga gak ada,, parah dah.. terima kasih",2022-04-11 13:03:03,negatif
Pesanan ku lama sekali pengiriman nya padahal toko nya dekat jangan belidilazada ntar nyesel,2021-01-06 7:44:10,negatif
"Belanja d Lazada terlalu bertele tele, lama. Produk yg d jual sellernya jelek tetap aja diproses. Sangat mengecewakan. Klo boleh gk isi bintang, aq mending gak isi bintang satu",2019-01-19 3:25:54,negatif
"Sistemnya masih buruk, mau refund gagal terus sudah 1 minggu. Ada seller yang ga respon, padahal chat sudah dibaca",2021-04-25 8:57:18,negatif
"Semnjak pandemi saat iniLazada sangat membantu banget, untk kita berbelanja, dan enak nya lagi bisa bayar ditempat👍👍",2021-04-08 11:13:22,positif
Saya amat kecewa karena ongkirnya naik drastis dari 19k jadi 25k paling murah... Bayangin aja beli barang 5k ongkir 25k cmn rugi diongkir... Mending kalo beli banyak bisa jadiin 1 ongkir... Ini kagak 1 barang 1 Ongkir... Kecewa banget... Kalo bisa ongkir 5k satu barang... 25k maximal 5 barang apa minimal 5 barang biar gx rugi diongkir...,2020-05-09 5:28:19,negatif
bagus banget aplikasi nya sangat bagus bangetttt tapi saya ada saran Tolong di buat fitur Bahwa seller nya udah gk aktif selama 7 hari deh itu aja deh,2022-03-12 13:38:26,positif
Lazada tu sebenernya bagus cuma kadang kurirnya gimana ya saya pesen dilazada itu karena bisa diantar sampai rumah ..udah bayar ongkir juga tapi ndak dianter sampe rumah masih diajak cod ditempat2 yank masih jauh dari rumah saya sama aja boong dong,2020-10-19 2:04:12,negatif
"Bagus semakin meningkat kinerjanya... Dari pelayanan retur, kontak cs, dan pilihan produk semaikin baik. Recomended... Jangan lupa like, komen dan suscribe YT saya kak, donymahendra. Isinya unboxing barang2 keren. Trimakasih",2022-07-10 2:02:32,positif
"Jaringan pdhal bagus tapi ttep aja gambr ga kebuka,mau nyari barang loading mulu tolong diperbaiki",2020-12-25 6:56:55,negatif
Mesan barang lama sampai. Biasa sallernya lama kirim ke kurir. Membuat gua balik dari semarang ke jakarta. Ngajuin balik uang gak balik balik haha lazada. Kapok gua perusahan besar balik uang ga cape 100 aja ga di proses.,2022-06-24 8:04:49,negatif
"Toko online terpercaya, semoga cara klaim barang jika rusak cara klaimnya mudah,makasih lazada",2022-06-15 5:03:29,positif
"Juara kalau untuk belanja kebutuhan si kecil,selalu dpt promo produk dan promo ongkir,bisa berhemat sebagai IRT 🥳",2021-08-20 5:33:13,positif
"Aku suka belanja di lazada selain murah,bagus banyak pilihan nya pengiriman selalu tepat waktu n kurir nya pun ramah""....sukses selalu lazada😘😘😘😘😘😘",2021-06-06 9:00:52,positif
Memudahkan berbelanja dan banyak pilihan.. apapun tersedia disini.. trimksh Lazada,2022-05-26 1:28:26,positif
"Aplikasih bermanfaat, aplikasi belanja online nomor 1 di indonesia, tdk mengecewakan pelanggan, barang yg di jual di aplikasi ini juga banyak yg bagus dan murah, pengirimannya cepat, ongkir lebih murah di banding aplikasi belanja online lain",2020-12-22 11:28:36,positif
"Banyak jenis barang yg baru dan harga lebih murah,tp kalau boleh,tolong ditegur toko2 yg join dngn pihak lazada, kami sering dibuatnya kecewa baik dlm promosi barang, yg tak sama , gambar dngn kata-kata yg tertulis , terus ,pemesanan sering,diganti tanpa komfirmasi dulu sama org yg memesan,seperti pilihan warna salah satunya,. Lazada beri juga bintang KPD toko yg TDK banyak di komen negatif SM pembeli. Terimakasih udah diberi kesempatan utk menyampaikan pendapat dan unek - unek saya.",2021-03-29 20:38:06,positif
alhamdulillah selama sy belanja di lazada selalu sesuai semoga pesanan sy nantinya sama seperti yg lalu 2.,2019-07-04 22:22:33,positif
smoga barang ny bagus dan realpic dan pengiriman ny cepat,2022-04-18 12:27:29,positif
Aplikasi belanja terbaik yang bisa COD kemana pun dan semua barang bisa di cod in,2020-08-24 8:20:13,positif
"saya mau coba belanja di toko online ini lagi...tapi jujur sebenarnya saya masih takut...karna kurirnya mengganggu saya...suka chat pribadi bahkan sampai vidcall saya malam"" padahal ada suami & anak"" saya...sudah dblock,,tapi dy malah pakai nomor lain...bismillah smoga gak ada kurir yanh seperti itu lagi😊😊😊",2019-10-11 17:16:38,positif
Parah2 dh bnr2 kcewa dh 2x saya kcewa.prtma thn 2017 saya pngmbalian barang dan sampai skrg duit w blm kmbali...k2 saya psen barang padahal udh d cencel sma tokonya dgn alasan stok abis.slang 2 hari psanan yg d cencel sdng dlm prjalanan.sedangkn w dh bli d toko laen.apa itu ga ngerugiin .....,2020-05-20 4:59:57,negatif
Sangat membantu saya mendapatkan sesuatu sesuai keinginan saya.. 👍,2022-08-16 13:44:12,positif
Kapok sekarang belanja di Lazada jadi Lama Gila waktu pengirimannya Padahal cuma Jakarta dan Bandung apalagi yang dari Luar Negeri jg biasa seminggu udah di terima ini jadi 10hari bahkan lebih. Beralih ke sebelah lbh cepat 3 hari dah keterima.,2019-12-20 10:30:06,negatif
"Saya cuma mengkritik sedikit,tolong fitur status barang tolong dibenarkan ini selalu eror jdi kita gk tau sampai dimana barang tersebut dan jika pengiriman bisa dipercepat ya percepat lah jangan dilama"" in, itu saja kritik dari saya, terima kasih",2020-04-13 9:53:50,negatif
"Lebih nyaman, lebih aman, dan lebih praktis di aplikasi belanja online sebelah. Di aplikasi ini justru terkadang suka order sendiri, padahal barang baru di simpan dulu di keranjang. Dan masih banyak masalah lainnya. Saya sering belanja online, dan menurut saya, yang aman dan praktis cuma di aplikasi ""S"", karena pembayaran nya tidak langsung ke penjual. Jadi jika ada masalah, lebih gampang prosesnya.",2022-03-03 21:33:19,negatif
Untuk COD nya bagusss bangttt!! Tapiii penjualnya kea apaan tau yg di pesen ini datengnya itu bilangin dong,2019-10-30 11:40:29,positif
terimakasih Lazada sudah banyak membantu.. sukses selalu,2022-03-30 3:09:07,positif
"Belanja di lzd puas sih ongkir'a engga mahal cuma satu zha kekurangan'a ketika ada problem pesanan , seperti jumlah barang yg dikirim seller kurang , kita ngadu ke pihak lzd di IG ga ada respon sama se x,, kalau online shop sebelah kn langsung respon itu zha sih kekurangan nyah",2021-03-22 13:24:41,positif
"Sangat membantu belanja lebih hemat,,, dan sangat mudah. Lazada memang oke...",2022-08-31 12:53:45,positif
"Jangan muncul iklannya klo kita mau download sesuatu tolong ya, soalnya itu sangat mengganggu waktu seseorang",2020-12-22 7:19:52,negatif
Suka sihhh belanja di Lazada..cuman sayangnya kadang barangnya aja yg kurang bagus. Tolong tokonya yg benar-benar amanah,2021-02-21 21:51:37,positif
barangnya bagus dan sesaiu saya suka,2022-04-11 3:03:08,negatif
"Kalo bisa lazada ni pngiriman nya lewat ekspedisi lain juga, ada pilihan nya gitu, terutama sicepat ekspres",2021-02-28 14:57:31,negatif
Tolong klo lagi buka browser atau uc mini jangan langsung di arahkan otomatis ke lazada,2022-04-05 20:49:16,negatif
"Pada awalnya temen saya sering kali mengingatkan kepada saya bahwa belanja di sini harus lebih hati2. Peraturan yg ada kurang berpihak kepada konsumen. Akhirnya terbukti karena pesanan saya sdh sebulan blm sampai, sudah melewati waktu estimasi yg dijadwalkan . CS hy sebuah operator komputer, tak ada info yg bisa kita ingin ketahui. Ditanya ke sellernya .katanya bersabar dan disuruh batalkan aja. Tp platform untuk pembatalan tak ada, akhirnya notifikasi pengiriman tiba2 sudah hilang. Uang lenyap",2022-08-09 4:43:41,negatif
"bangsat bnget kurir lazada, barang belom di terima sama saya tpi ulasan nya di terima, klo emang gak tau alamat nya di tlp ke nomor saya kan tercantum. kurang ajar bnget kurir nya,, barang saya entah kemana sialan.. bikin emosi doank",2019-04-30 10:48:45,negatif
"belanja sudah lebih 100 produk,hanya 2 saja yg gak sesuai ukuran,lainnya joooo",2022-05-30 4:30:59,positif
selalu setia belanja disini pertahankan selalu kenyamanannya,2022-09-04 15:24:36,positif
"Aplikasi toko online sinting, iklan doang yg gede, keamanan nya kek sampah, beli di lazada yg dateng malah barang rusak, giliran di mau dikembaliin malah gk ada respon dan penjemputan barang, teruntuk kalian yg baca ini, kalau mau belanja online yg aman di Shopee aja!!! Emang agak mahal dikit tapi lebih aman, gk kayak disini modal iklan doang keamanan dan kenyamanan pembeli hampir gk ada!!!",2022-08-15 5:49:31,negatif
Sangat puas belanja di sini.sy sdh langanan sdh lama di lazada dan barang yg sy beli bagus semua dan toko amanah.thanks,2021-05-11 21:01:21,positif
Kenapa klu barang ditolak kurirnya marah2 perasaan saya beli barang dilazada menolak ditempat juga gk setiap...hari bisa di hitung malah terus dikonfirmasi kan ada bacaan bisa ditolak ditempat ketika kurir datang tpi malah marah2 kecuali dri pihak lazada ada prosedur 5/10 kali penolakan barang ada sanksinya kan gak ada informasi seperti itu. Rumah saya pintunya diketok2 pake barang paketan digedor2 kayak mau didobrak itu tetangga saya yg bilang ngeliat padahal dah dibilang orgnya lgi gak dirmh,2019-11-20 11:02:40,negatif
Pertama dan terakhir... Lazada Aplikasi Record paling banyak complain pengiriman.... Termasuk saya gagal kirim.. pengembalian dana tidak Auto..... Grrrrrhhhkkk!!!!!,2020-06-08 1:45:51,negatif
Ini membantu sekali buat saya. Tinggal kita yg pinter memilih2 brng yg di beli. Alhamdulillahnya selama saya pkek lazada jarang saya kecewanya. Brng yg saya beli kebanyakan berfungsi dan awet.,2020-11-18 1:47:47,positif
menurut saya sangat baik dari pada aplikasi online lainya...,2022-08-11 1:44:22,positif
"semuanya bagus, syaa suka belanja dilazada. tp sedikit terbebankan krna hrus transfer lewat bank BNI mohon lazada menyediakan pembayaran melalui bank BRI agar pelajar seperti kami yg hanya memiliki bank bri tdk susah untuk mentransfer😄",2019-07-24 12:45:43,positif
puas belanja lewat lazada. barang sesuai. ongkir juga enggak mahal. 👍👍👍👍👍👍👍👍👍👍👍,2021-08-24 7:28:55,positif
"mantap, sangat membantu. Dan tolong game vouchernya, ditambah untuk pubg mobile. Biar bisa beli uc 😅",2019-05-07 23:07:01,positif
Tolong lah gratisin lah ongkirya beli 10ribu jdi 19ribu kan jdi mahal,2022-08-13 4:59:43,negatif
aplikasi yg sangat banyak iklan haramnya nihhhh_- di situs sana sini iklan nya ini mulu bngst!! Benerin min :v ganggu ajg iklan nya!!!,2020-04-05 8:17:00,negatif
mantap bwt Lazada..pengiriman Cepat.Barang Sesuai Pesanan..,2022-08-19 12:49:49,positif
"mudah cara pesanan ,tapi blm tau kalo cara pengembalian barang",2022-04-04 22:54:35,positif
"Tolong ya saya pesen barang satu, kok dikirm nya lain dan banyak lagi. Siapa yg mau bayar ini",2021-06-09 0:48:46,negatif
"Mantap berbelanja disini, cuma kita harus jeli kalau tidak mau di tipu yakni setiap mau belanja lihat terlebih dahulu ulasannya yang di bawah kalau banyak ulasannya di bwah silahkan belanja. Terima kasih",2022-03-10 10:28:36,positif
Aku Uda belik barang di lazada tapi kenapa barang ya rusak padalan aku Uda bayar mahal untuk barang ya jam imoo kemaren 275 k Tamba ongkir 14 k kan aku Uda bayar mahal tapi gak bagus barang ya,2020-10-31 3:31:55,negatif
"selama belanja dilazada udah beberapa tahun aman2 aja.. asal harganya ga jauh dr standart,review toko bagus.. pasti amanah.. tapi kalo harga miring dan review jelek yaa udah resiko,barang bakal ga sesuai yg diharepin.. be smart buyer yaa kawan... oh yaa bisa ga ya dikasih level kayak marketplace sebelah classis,silver,gold,platinum gt.. biar sering belanja dapet reward gitu",2022-07-27 9:48:31,positif
tokonya amanah seller nya jg gercep,2022-06-25 2:41:31,positif
Knpa skrng gda bayar fia mnimrket sih. Bikin susah ajah ngga smua punya atm card ngga semua punya pay atau aplkasi pembayaran. Serba disulitakn gmna mau maju klo gini terus hapus COD kmbalikan pmbyaran fia mnmrket,2021-06-13 5:49:25,negatif
"cukup puas, tp di lazada masih banyak toko yang jualan barang kurang sesuai dengan deskripsinya",2022-04-01 11:46:56,positif
"Barang y bagus model Terbaru, harga pas di kantong,",2019-10-16 18:36:54,positif
untk proses pengiriman kalu bisa d maksimalkan dn komitmen agar kita sbagai planggan mrasa puas🙏🙏,2022-07-16 10:20:53,positif
Pesanan selalu sesuai dan belum pernah terkecewa kan,2020-11-11 15:26:59,positif
"pokoknya belanja di lazada gak bikin kecewa,banyak diskon nya buruan belanja..!!!",2022-03-25 1:52:10,positif
"Aplikasi gak ada gunanya pesen barang pertama kali barang gk lengkap entah berkurang karena pake Lex jd barang bs disortir seenaknya atau penjualnya gak amanah mau minta kirim lagi kekurangannya tp males ah barang gk seberapa, apa karena dpt voucher 30k pengguna baru jg kali ya, menurut g gk perlu gt si mentang2 voucher pengguna baru jd seenaknya aja, dasar apk gk berguna sangat mengecewakan mending belanja di toko sebelah aja gua sumpahin lazada gak laku dan sepi pembelinya.",2021-08-02 14:14:15,negatif
Aplikasinya sangat tidak bagus! Karena ada oknum yg menggunakan email saya untuk belanja ditambah pelayanan cs lazada sangat buruk sekali tdk memuaskan customer krn saya sdh melapor 4x tdk ada tanggapan serius dari lazada.,2020-08-27 20:35:08,negatif
"Alhamdulillah selama belanja di lazada barang selalu datang tepat waktu,,dan barang pesanan selalu memuas kan..terimakaih lazada,jadi baik dan terbaik lagi",2019-04-15 1:36:42,positif
Nggak pernah kecewa belanja disini,2022-08-04 12:27:15,positif
Bagus banget barang nya .ngak nyesel pokok ny,2022-09-05 14:38:26,positif
Banyak iklan bikin males,2022-06-26 14:17:51,negatif
"hai lazada setiap sya mau psen brang ada ma,ff jaringn bermsalah pdhal sinyal pinuh jringn bgus trus knpa gl bisa Cod lagi kcewa ada yang mau d bli tpi gk bisa psn cuman bisa liat liat doang",2019-05-03 16:04:35,negatif
"Apk sampah,,, iklan nya nyepam dimana mana mana, ujung ujungnya suruh download,, meresahkan, udah coba pesen di hp lain eh seminggu baru dtng,, gblg emng bnyak penipuan, gak sesuai ama yg dipesen",2021-05-15 10:16:10,negatif
Kecewa banget sama Lazada Saya mah sudah banyak undang teman baru di Lazada tapi kenapa apa uangnya enggak bisa jadiin Lazada kredit cuma bisa ditukar sama voucher itu juga harus minimal belanja Rp100.000 pokoknya kecewa banget nyesel ngundang teman banyak-banyak tahu gini mah nggak ngundang nggak kepake duitnya enggak guna,2021-10-25 21:39:51,negatif
Ko punya saya ga bisa ambil bonus dadakan ya.. pas di klik selalu saja jaringan brmasalah pdahall jaringan baguss lohh..,2021-08-26 19:07:39,positif
Sy mmesan brg dlzada distatus barg telah dikirim tetapi 2 minggu itu brg tdk sampe.brkali2 chat dgn phk lazadanya tapi blgnya msh dproses2 trs sdgkan hasilnya tdk ada.bahaya blnja dilazada ada penjual penipu tp tim lazadanya ga ada penanganan.mnding toko2 sebelah klo ada permasalahan selalu cepat dan memuaskan.lazada murah 2 tp brg juga ga ada yg bagus .mana bnyak penjual penipu.takut belanja dilazada,2020-04-30 13:40:46,negatif
"Belanja di lazada selalu banyak diskon, pengiriman juga cepat. Kualitas barang juga ori.... semoga lazada bisa makin lebih baik lagi",2022-08-22 7:53:15,positif
"Pusing saya belanja di lazada, banyak barang palsu, banyak penjual penipu. Pas scroll ke bawah juga banyak yg kecewa. Hapus aja deh dr playstore",2021-06-06 14:58:32,negatif
Ga bisa bayar di tempat.... Dan Saya tes bayar di tempat di plosok saya ternyata sudah hampir 2 minggu blum keterima sampe sekarang barang y hhhhhhh.. Dan kurir y banyak bertele tele Saya pindah selain lazada beli online yg lain di tes bayar di tempat waktu 7 hari sudah saya Terima barang y,2021-03-19 18:57:06,negatif
Belanja diLazada sangat memuaskan apa lgi dg kurirnya sopan. Pelayanannya sangat baik... bsa byar Cod lgi... barangnya juga realpicture ...,2019-12-28 0:55:13,positif
Lazada teruskan buat toko yg amanahnya 👍👍,2022-08-22 16:41:38,positif
"teruskan berbenah jangan pernah puas , Lazada yg sekarang lebih berat untuk loading nya , mungkin masih banyak bug yg harus dibenahi",2019-01-28 14:20:02,positif
"Saya sangat kecewa dengan aplikasi lazada,saya order trus di batalin, terus uang saya tidak bisa di kembalikan secara tunai,hanya kewat voucher dan rekening, parah",2019-09-18 15:41:09,negatif
semoga lazada selalu menjaga kepercayaan konsumen dan selalu bisa di andalkan,2022-08-22 18:55:54,positif
Belanja di sini sangat memuaskan produk2 tidak mengecewakan.. pokoknya muatabbb dah..thx LAZADA,2021-10-18 2:25:55,positif
Saya tertipu ni sama salah satu penjual nya bagaimana cara komplain nya... di apk lain sangat mudah untuk komplain dan masalah bisa di selesaikan... di sini sulit sekali,2021-03-21 9:37:32,negatif
Saya kesal soalnya setiap belanja disini pengirimannya sangat lambat sudah lebih 2 minggu masih dikemas saya sangat kecewa!!!!,2021-05-27 8:00:26,negatif
"Ko jadi ga bisa instal si,,padahal ruang masih kosong,udh di download 2kali lebih masih aja ga bisa,buang*kuota",2020-03-08 7:00:33,negatif
selama ini sih aku ngerasa paling nyaman belanja di lazada ❤,2019-05-07 14:03:22,positif
"memuaskan, pengiriman paket cepat .. terima kasih lazada 🙏",2022-04-26 15:00:44,positif
"Bagus sangat membantu, Untuk saldo paylater yang transaksinya di batalkan berapa lama kembali lagi saldonya. Ini sudah lebih dari 8 jam saldonya belum balik. Status tagihan masih ada, harusnya sudah hilang kalo di batalkan. Dan status dana sudah di kembalikan....? Mohon penjelasannya...tx",2020-12-05 11:50:08,positif
lebih gampang apa lagi kalo beli token listrik MLM jm 2...lebih cepat proses nya dan TDK ribet.semoga pelayanan makin baik,2022-08-13 20:00:46,positif
Gk semua bisa bayar d tempat.. makin mudah klo semua bisa bayar d tempat.. Kadang barang tidak sesuai gambar juga sih... Tolong d perbaiki ya. Jangan tipu2 lah biar sama2 senang,2018-10-27 13:04:02,positif
Mantap belanja onlinenya sangat puas belanjanya,2021-01-04 10:21:48,positif
Aplikasi jelek kali masa tiap iklan lazada langsung beralih apk ke apk lazada kan tergagu main jadinya,2022-07-08 3:52:58,negatif
Tmn pake aplikasi ini.. dan dia cerita d Lazada belanja lbh mudah dan gk ribet mantap. Mknya aq download tanpa ragu2 lg,2020-02-02 15:26:35,positif
"Sesekali kecewa itu wajar saja akan tetapi aku belanja di lazada y Alhamdulillah rasa kecewa itu g ada, kita bisa kecewa karena kesalahannya kita sendiri Knapa kita g bertanya kepada toko nya",2020-07-16 1:44:30,positif
"Aplikasi bagus , tapi tolong tindak lanjuti toko yang tipu tipu,kalau jual mistery box kasih tulisan mistery box , masak jual mistery box gak di kasih rincian yang jelas , langsung PROMO HP MURAH , ya langsung di beli sama orang yang gak ngerti / awam ,, tolong tindak lanjuti , dan kasih peringatan keras atau tokonya di blokir ,, kalau gak gitu kasihan pihak lazadanya aplikasinya jd jelek di lihat orang. Terimakasih",2021-04-25 13:23:05,positif
"saya suka blanja di lasada prosesnya ga ribet, dan barangya rata2 lumayan bagus sesuwai dengan yang di gambar",2020-01-06 22:44:27,positif
Aplikasi tidak laku jadi klo mau dowload mp3 muncul trs apk ini harus di instal,2022-06-20 5:28:47,negatif
"Maaf ,saya kasih bintang 1,, di lazada banyak toko penipunya,, harusnya dari lazada lebih selektif kepada toko² yang tidak jelas,demi menghindari unsur penipuan dengan pasang harga murah tapi setelah diorder barang tidak dikirim² ,,chat seller tidak ada respon",2021-05-12 12:13:50,negatif
"banyak toko yg menipu, saya pesan cabinet 9 susun seharga Rp. 135.000 namun yang datang cuma aksesoris paling harganya Rp. 10.000, mau dibatalkan ngk bisa**, lazada ngk bertanggung jawab. lebih nyaman belanja di apk sebelah.",2019-04-21 13:26:14,negatif
"Situs belanja online paling terpercaya dehh, mantap👍 Berkali kali beli disini, ga pernah mengecewakan..",2019-01-11 10:41:15,positif
